,name,url,country,Geography,Population (millions),Region,revision_id,article_quality
3881,Gwon Sang-ha,https://en.wikipedia.org/wiki/Gwon_Sang-ha,Korean,,,,1115116779,Stub
3882,Han Eum,https://en.wikipedia.org/wiki/Han_Eum,Korean,,,,1003641092,Start
3883,Heo Jeok,https://en.wikipedia.org/wiki/Heo_Jeok,Korean,,,,1035644678,Start
3884,Hong Jung-wook,https://en.wikipedia.org/wiki/Hong_Jung-wook,Korean,,,,1109737295,C
3885,Hong U-won,https://en.wikipedia.org/wiki/Hong_U-won,Korean,,,,1062858939,Stub
3886,Hwang Gi-cheon,https://en.wikipedia.org/wiki/Hwang_Gi-cheon,Korean,,,,1096148970,Stub
3887,Isabu,https://en.wikipedia.org/wiki/Isabu,Korean,,,,1101300277,Start
3888,Jang Hyeongwang,https://en.wikipedia.org/wiki/Jang_Hyeongwang,Korean,,,,1062860556,Stub
3889,Jeong Cheol,https://en.wikipedia.org/wiki/Jeong_Cheol,Korean,,,,1085534506,C
3890,Jeong Hyeon-mo,https://en.wikipedia.org/wiki/Jeong_Hyeon-mo,Korean,,,,1085504921,Stub
3891,Jeong Nan-jeong,https://en.wikipedia.org/wiki/Jeong_Nan-jeong,Korean,,,,1110571701,Start
3892,Jo So-ang,https://en.wikipedia.org/wiki/Jo_So-ang,Korean,,,,1102669706,Start
3893,Kim Gap-sun,https://en.wikipedia.org/wiki/Kim_Gap-sun,Korean,,,,1062892786,Stub
3894,Kim Gu,https://en.wikipedia.org/wiki/Kim_Gu,Korean,,,,1111518773,C
3895,Kim Kyu-sik,https://en.wikipedia.org/wiki/Kim_Kyu-sik,Korean,,,,1094942243,C
3896,Kim Man-jung,https://en.wikipedia.org/wiki/Kim_Man-jung,Korean,,,,1109110777,C
3897,Kim Ok-gyun,https://en.wikipedia.org/wiki/Kim_Ok-gyun,Korean,,,,1067793976,C
3898,"Kim Sung-joo (politician, born 1964)","https://en.wikipedia.org/wiki/Kim_Sung-joo_(politician,_born_1964)",Korean,,,,1073532150,C
3899,Kim Yuk,https://en.wikipedia.org/wiki/Kim_Yuk,Korean,,,,1109110789,C
3900,Lee Hoe-yeong,https://en.wikipedia.org/wiki/Lee_Hoe-yeong,Korean,,,,1105872575,Start
3901,Lee Kyu-wan,https://en.wikipedia.org/wiki/Lee_Kyu-wan,Korean,,,,1113425810,Start
3902,Lim Heon-yong,https://en.wikipedia.org/wiki/Lim_Heon-yong,Korean,,,,1064116793,Stub
3903,Min Won-sik,https://en.wikipedia.org/wiki/Min_Won-sik,Korean,,,,1110577652,C
3904,Min Yeong-chan,https://en.wikipedia.org/wiki/Min_Yeong-chan,Korean,,,,1093773841,Start
3905,Myeongnim Dap-bu,https://en.wikipedia.org/wiki/Myeongnim_Dap-bu,Korean,,,,1050318897,Start
3906,No Choe,https://en.wikipedia.org/wiki/No_Choe,Korean,,,,1034112534,Start
3907,No In,https://en.wikipedia.org/wiki/No_In,Korean,,,,1003641194,Start
3908,Oh Se-jung,https://en.wikipedia.org/wiki/Oh_Se-jung,Korean,,,,1091123609,Start
3909,Ok Kwan-bin,https://en.wikipedia.org/wiki/Ok_Kwan-bin,Korean,,,,1106633628,Stub
3910,Park Eun-sik,https://en.wikipedia.org/wiki/Park_Eun-sik,Korean,,,,1019608210,Start
3911,Park Won-jong,https://en.wikipedia.org/wiki/Park_Won-jong,Korean,,,,1109110145,C
3912,Sam of Gojoseon,https://en.wikipedia.org/wiki/Sam_of_Gojoseon,Korean,,,,1086181299,Stub
3913,Seo Jae-chang,https://en.wikipedia.org/wiki/Seo_Jae-chang,Korean,,,,1100569400,Start
3914,Seo Yu-gu,https://en.wikipedia.org/wiki/Seo_Yu-gu,Korean,,,,1058489042,C
3915,Shim Soon-taek,https://en.wikipedia.org/wiki/Shim_Soon-taek,Korean,,,,1085785289,Start
3916,Shin Gyu-sik,https://en.wikipedia.org/wiki/Shin_Gyu-sik,Korean,,,,1066372496,Stub
3917,Soh Jaipil,https://en.wikipedia.org/wiki/Soh_Jaipil,Korean,,,,1115084877,C
3918,Song Byeong-jun,https://en.wikipedia.org/wiki/Song_Byeong-jun,Korean,,,,1105556177,Start
3919,Song Ikpil,https://en.wikipedia.org/wiki/Song_Ikpil,Korean,,,,1025908976,Stub
3920,Song In,https://en.wikipedia.org/wiki/Song_In,Korean,,,,1058656917,Start
3921,Song Jin-woo (journalist),https://en.wikipedia.org/wiki/Song_Jin-woo_(journalist),Korean,,,,978644712,Stub
3922,Ye Wanyong,https://en.wikipedia.org/wiki/Ye_Wanyong,Korean,,,,1089327011,C
3923,Yeom Dong-jin,https://en.wikipedia.org/wiki/Yeom_Dong-jin,Korean,,,,1071685746,Stub
3924,Yeon Namsan,https://en.wikipedia.org/wiki/Yeon_Namsan,Korean,,,,1108460610,Stub
3925,Yi Dong-hwi,https://en.wikipedia.org/wiki/Yi_Dong-hwi,Korean,,,,1080782075,Stub
3926,Yi Gwangsu,https://en.wikipedia.org/wiki/Yi_Gwangsu,Korean,,,,1108020819,C
3927,Yi Ja-gyeom,https://en.wikipedia.org/wiki/Yi_Ja-gyeom,Korean,,,,1094819669,Start
3928,Yi Jehyeon,https://en.wikipedia.org/wiki/Yi_Jehyeon,Korean,,,,1063082388,C
3929,Yi Ryang,https://en.wikipedia.org/wiki/Yi_Ryang,Korean,,,,1109192841,Start
3930,Yi Si-yeong,https://en.wikipedia.org/wiki/Yi_Si-yeong,Korean,,,,1071569586,Start
3931,Yu Chin-san,https://en.wikipedia.org/wiki/Yu_Chin-san,Korean,,,,1106691304,Start
3932,Yu Kil-chun,https://en.wikipedia.org/wiki/Yu_Kil-chun,Korean,,,,1107392356,Start
3933,Yu Sun-jeong,https://en.wikipedia.org/wiki/Yu_Sun-jeong,Korean,,,,1109192445,Stub
3934,Yun Chi-ho,https://en.wikipedia.org/wiki/Yun_Chi-ho,Korean,,,,1100242156,C
3935,Yun Chi-oh,https://en.wikipedia.org/wiki/Yun_Chi-oh,Korean,,,,1101124134,Stub
3936,Yun Chi-wang,https://en.wikipedia.org/wiki/Yun_Chi-wang,Korean,,,,1103781991,C
3937,Yun Doo-su,https://en.wikipedia.org/wiki/Yun_Doo-su,Korean,,,,1100364926,C
3938,Yun Im,https://en.wikipedia.org/wiki/Yun_Im,Korean,,,,1085535123,C
3939,Yun Ung-nyeol,https://en.wikipedia.org/wiki/Yun_Ung-nyeol,Korean,,,,1099691140,Start
3940,Yun Won-hyeong,https://en.wikipedia.org/wiki/Yun_Won-hyeong,Korean,,,,1095465653,C
3941,Yun Yeong-ryeol,https://en.wikipedia.org/wiki/Yun_Yeong-ryeol,Korean,,,,1112878224,Start
3942,Ali Aliu,https://en.wikipedia.org/wiki/Ali_Aliu,Kosovo,Kosovo,1.8,SOUTHERN EUROPE,1088823081,Start
3943,Sejdo Bajramović,https://en.wikipedia.org/wiki/Sejdo_Bajramović,Kosovo,Kosovo,1.8,SOUTHERN EUROPE,1106919692,Start
3944,Hamza Balje,https://en.wikipedia.org/wiki/Hamza_Balje,Kosovo,Kosovo,1.8,SOUTHERN EUROPE,988565530,Stub
3945,Bekim Çollaku,https://en.wikipedia.org/wiki/Bekim_Çollaku,Kosovo,Kosovo,1.8,SOUTHERN EUROPE,989081930,Start
3946,Veli Deva,https://en.wikipedia.org/wiki/Veli_Deva,Kosovo,Kosovo,1.8,SOUTHERN EUROPE,1097087563,Stub
3947,Bajram Gecaj,https://en.wikipedia.org/wiki/Bajram_Gecaj,Kosovo,Kosovo,1.8,SOUTHERN EUROPE,1085013172,Start
3948,Getoar Mjeku,https://en.wikipedia.org/wiki/Getoar_Mjeku,Kosovo,Kosovo,1.8,SOUTHERN EUROPE,1110432610,GA
3949,Mulla Idriz Gjilani,https://en.wikipedia.org/wiki/Mulla_Idriz_Gjilani,Kosovo,Kosovo,1.8,SOUTHERN EUROPE,1109348179,Start
3950,Bajram Hasani,https://en.wikipedia.org/wiki/Bajram_Hasani,Kosovo,Kosovo,1.8,SOUTHERN EUROPE,1068907924,Stub
3951,Adem Hodža,https://en.wikipedia.org/wiki/Adem_Hodža,Kosovo,Kosovo,1.8,SOUTHERN EUROPE,1089913595,Start
3952,Adrijana Hodžić,https://en.wikipedia.org/wiki/Adrijana_Hodžić,Kosovo,Kosovo,1.8,SOUTHERN EUROPE,1059619919,Start
3953,Oliver Ivanović,https://en.wikipedia.org/wiki/Oliver_Ivanović,Kosovo,Kosovo,1.8,SOUTHERN EUROPE,1110781072,C
3954,Ragip Jashari,https://en.wikipedia.org/wiki/Ragip_Jashari,Kosovo,Kosovo,1.8,SOUTHERN EUROPE,933663830,Stub
3955,Elbert Krasniqi,https://en.wikipedia.org/wiki/Elbert_Krasniqi,Kosovo,Kosovo,1.8,SOUTHERN EUROPE,1100006829,Start
3956,Rrahman Morina,https://en.wikipedia.org/wiki/Rrahman_Morina,Kosovo,Kosovo,1.8,SOUTHERN EUROPE,1047859449,Start
3957,Hasan Prishtina,https://en.wikipedia.org/wiki/Hasan_Prishtina,Kosovo,Kosovo,1.8,SOUTHERN EUROPE,1114419215,C
3958,Gazmend Pula,https://en.wikipedia.org/wiki/Gazmend_Pula,Kosovo,Kosovo,1.8,SOUTHERN EUROPE,1113326325,Stub
3959,Goran Rakić,https://en.wikipedia.org/wiki/Goran_Rakić,Kosovo,Kosovo,1.8,SOUTHERN EUROPE,1105188963,C
3960,Nenad Rašić,https://en.wikipedia.org/wiki/Nenad_Rašić,Kosovo,Kosovo,1.8,SOUTHERN EUROPE,1041150203,Stub
3961,Selim Selimi,https://en.wikipedia.org/wiki/Selim_Selimi,Kosovo,Kosovo,1.8,SOUTHERN EUROPE,1102497560,Stub
3962,Igor Simić,https://en.wikipedia.org/wiki/Igor_Simić,Kosovo,Kosovo,1.8,SOUTHERN EUROPE,1110535502,Start
3963,Rexhai Surroi,https://en.wikipedia.org/wiki/Rexhai_Surroi,Kosovo,Kosovo,1.8,SOUTHERN EUROPE,1034004343,Start
3964,Rada Trajković,https://en.wikipedia.org/wiki/Rada_Trajković,Kosovo,Kosovo,1.8,SOUTHERN EUROPE,1109175174,Start
3965,Visar Ymeri,https://en.wikipedia.org/wiki/Visar_Ymeri,Kosovo,Kosovo,1.8,SOUTHERN EUROPE,1036757024,Stub
3966,Abdulghaphor Hajjieh,https://en.wikipedia.org/wiki/Abdulghaphor_Hajjieh,Kuwait,Kuwait,4.1,WESTERN ASIA,1097091048,C
3967,Alaa Hussein Ali,https://en.wikipedia.org/wiki/Alaa_Hussein_Ali,Kuwait,Kuwait,4.1,WESTERN ASIA,1110198052,Start
3968,Ali Hussain Al-Awadhi,https://en.wikipedia.org/wiki/Ali_Hussain_Al-Awadhi,Kuwait,Kuwait,4.1,WESTERN ASIA,994095734,Start
3969,Saad Bin Tefla,https://en.wikipedia.org/wiki/Saad_Bin_Tefla,Kuwait,Kuwait,4.1,WESTERN ASIA,1098295980,Stub
3970,Haitham al-Ghais,https://en.wikipedia.org/wiki/Haitham_al-Ghais,Kuwait,Kuwait,4.1,WESTERN ASIA,1104873540,Stub
3971,Ali Mohammed Thunayan Al-Ghanim,https://en.wikipedia.org/wiki/Ali_Mohammed_Thunayan_Al-Ghanim,Kuwait,Kuwait,4.1,WESTERN ASIA,1114405131,Start
3972,Hamad Al-Midlij,https://en.wikipedia.org/wiki/Hamad_Al-Midlij,Kuwait,Kuwait,4.1,WESTERN ASIA,1072759720,Stub
3973,Ibrahim Al-Mudhaf,https://en.wikipedia.org/wiki/Ibrahim_Al-Mudhaf,Kuwait,Kuwait,4.1,WESTERN ASIA,1106123334,Stub
3974,Abdullah Al-Nibari,https://en.wikipedia.org/wiki/Abdullah_Al-Nibari,Kuwait,Kuwait,4.1,WESTERN ASIA,1096143240,Stub
3975,Salem Al-Ali Al-Sabah,https://en.wikipedia.org/wiki/Salem_Al-Ali_Al-Sabah,Kuwait,Kuwait,4.1,WESTERN ASIA,1113300941,C
3976,Mubarak Al-Zwair,https://en.wikipedia.org/wiki/Mubarak_Al-Zwair,Kuwait,Kuwait,4.1,WESTERN ASIA,1097480618,Stub
3977,Arstanbek Abdyldayev,https://en.wikipedia.org/wiki/Arstanbek_Abdyldayev,Kyrgyzstan,Kyrgyzstan,6.8,CENTRAL ASIA,1088711366,Start
3978,Akbaraly Aitikeev,https://en.wikipedia.org/wiki/Akbaraly_Aitikeev,Kyrgyzstan,Kyrgyzstan,6.8,CENTRAL ASIA,1015639087,Stub
3979,Bermet Akayeva,https://en.wikipedia.org/wiki/Bermet_Akayeva,Kyrgyzstan,Kyrgyzstan,6.8,CENTRAL ASIA,1108804084,Start
3980,Maxim Bakiyev,https://en.wikipedia.org/wiki/Maxim_Bakiyev,Kyrgyzstan,Kyrgyzstan,6.8,CENTRAL ASIA,1111199135,C
3981,Janish Bakiyev,https://en.wikipedia.org/wiki/Janish_Bakiyev,Kyrgyzstan,Kyrgyzstan,6.8,CENTRAL ASIA,1078907651,Start
3982,Uran Botobekov,https://en.wikipedia.org/wiki/Uran_Botobekov,Kyrgyzstan,Kyrgyzstan,6.8,CENTRAL ASIA,1031944024,C
3983,Torokul Dzhanuzakov,https://en.wikipedia.org/wiki/Torokul_Dzhanuzakov,Kyrgyzstan,Kyrgyzstan,6.8,CENTRAL ASIA,1092752457,C
3984,Bayaman Erkinbayev,https://en.wikipedia.org/wiki/Bayaman_Erkinbayev,Kyrgyzstan,Kyrgyzstan,6.8,CENTRAL ASIA,1009720899,Start
3985,Kanybek Isakov,https://en.wikipedia.org/wiki/Kanybek_Isakov,Kyrgyzstan,Kyrgyzstan,6.8,CENTRAL ASIA,1108850828,Start
3986,Sadyr Japarov,https://en.wikipedia.org/wiki/Sadyr_Japarov,Kyrgyzstan,Kyrgyzstan,6.8,CENTRAL ASIA,1112579237,GA
3987,Maksat Kunakunov,https://en.wikipedia.org/wiki/Maksat_Kunakunov,Kyrgyzstan,Kyrgyzstan,6.8,CENTRAL ASIA,1100989333,Start
3988,German Kuznetsov,https://en.wikipedia.org/wiki/German_Kuznetsov,Kyrgyzstan,Kyrgyzstan,6.8,CENTRAL ASIA,1080823202,Stub
3989,Adakhan Madumarov,https://en.wikipedia.org/wiki/Adakhan_Madumarov,Kyrgyzstan,Kyrgyzstan,6.8,CENTRAL ASIA,1053457031,Start
3990,Raimbek Matraimov,https://en.wikipedia.org/wiki/Raimbek_Matraimov,Kyrgyzstan,Kyrgyzstan,6.8,CENTRAL ASIA,1020292463,C
3991,Nurlan Motuev,https://en.wikipedia.org/wiki/Nurlan_Motuev,Kyrgyzstan,Kyrgyzstan,6.8,CENTRAL ASIA,1048167255,Stub
3992,Jengishbek Nazaraliev,https://en.wikipedia.org/wiki/Jengishbek_Nazaraliev,Kyrgyzstan,Kyrgyzstan,6.8,CENTRAL ASIA,1110615760,Start
3993,Kanat Sadykov,https://en.wikipedia.org/wiki/Kanat_Sadykov,Kyrgyzstan,Kyrgyzstan,6.8,CENTRAL ASIA,954075754,Stub
3994,Medet Sadyrkulov,https://en.wikipedia.org/wiki/Medet_Sadyrkulov,Kyrgyzstan,Kyrgyzstan,6.8,CENTRAL ASIA,1078135902,Stub
3995,Dastan Sarygulov,https://en.wikipedia.org/wiki/Dastan_Sarygulov,Kyrgyzstan,Kyrgyzstan,6.8,CENTRAL ASIA,1089265314,Start
3996,Zhusupbek Sharipov,https://en.wikipedia.org/wiki/Zhusupbek_Sharipov,Kyrgyzstan,Kyrgyzstan,6.8,CENTRAL ASIA,1001739515,Stub
3997,Sadyk Sher-Niyaz,https://en.wikipedia.org/wiki/Sadyk_Sher-Niyaz,Kyrgyzstan,Kyrgyzstan,6.8,CENTRAL ASIA,1105678112,Start
3998,Kamchybek Tashiev,https://en.wikipedia.org/wiki/Kamchybek_Tashiev,Kyrgyzstan,Kyrgyzstan,6.8,CENTRAL ASIA,1090085966,Start
3999,Maryam Tugambayeva,https://en.wikipedia.org/wiki/Maryam_Tugambayeva,Kyrgyzstan,Kyrgyzstan,6.8,CENTRAL ASIA,1081667127,Stub
4000,Kham Ouane Boupha,https://en.wikipedia.org/wiki/Kham_Ouane_Boupha,Laos,Laos,7.5,SOUTHEAST ASIA,939943944,C
4001,Sisouk na Champassak,https://en.wikipedia.org/wiki/Sisouk_na_Champassak,Laos,Laos,7.5,SOUTHEAST ASIA,1064794126,Stub
4002,Zong Zoua Her,https://en.wikipedia.org/wiki/Zong_Zoua_Her,Laos,Laos,7.5,SOUTHEAST ASIA,1076816082,Stub
4003,Faydang Lobliayao,https://en.wikipedia.org/wiki/Faydang_Lobliayao,Laos,Laos,7.5,SOUTHEAST ASIA,1107940959,Start
4004,Salath Rasasack,https://en.wikipedia.org/wiki/Salath_Rasasack,Laos,Laos,7.5,SOUTHEAST ASIA,994125276,Start
4005,Khamphoui Sisavatdy,https://en.wikipedia.org/wiki/Khamphoui_Sisavatdy,Laos,Laos,7.5,SOUTHEAST ASIA,1055485895,Stub
4006,Beness Aijo,https://en.wikipedia.org/wiki/Beness_Aijo,Latvia,Latvia,1.9,NORTHERN EUROPE,1110728038,C
4007,Ojārs Ēriks Kalniņš,https://en.wikipedia.org/wiki/Ojārs_Ēriks_Kalniņš,Latvia,Latvia,1.9,NORTHERN EUROPE,1114677402,C
4008,Vilhelms Munters,https://en.wikipedia.org/wiki/Vilhelms_Munters,Latvia,Latvia,1.9,NORTHERN EUROPE,1099643612,C
4009,Andrievs Niedra,https://en.wikipedia.org/wiki/Andrievs_Niedra,Latvia,Latvia,1.9,NORTHERN EUROPE,1093568731,Start
4010,Voldemārs Ozols,https://en.wikipedia.org/wiki/Voldemārs_Ozols,Latvia,Latvia,1.9,NORTHERN EUROPE,1089997466,Stub
4011,Pēteris Pētersons,https://en.wikipedia.org/wiki/Pēteris_Pētersons,Latvia,Latvia,1.9,NORTHERN EUROPE,1020741324,Stub
4012,Pavels Rebenoks,https://en.wikipedia.org/wiki/Pavels_Rebenoks,Latvia,Latvia,1.9,NORTHERN EUROPE,1105550921,Start
4013,Krišjānis Valdemārs,https://en.wikipedia.org/wiki/Krišjānis_Valdemārs,Latvia,Latvia,1.9,NORTHERN EUROPE,1114306933,Start
4014,Jānis Vitenbergs,https://en.wikipedia.org/wiki/Jānis_Vitenbergs,Latvia,Latvia,1.9,NORTHERN EUROPE,1096717048,Start
4015,Marwan Abboud,https://en.wikipedia.org/wiki/Marwan_Abboud,Lebanon,Lebanon,5.5,WESTERN ASIA,1104776395,Stub
4016,Ibrahim al-Abdallah,https://en.wikipedia.org/wiki/Ibrahim_al-Abdallah,Lebanon,Lebanon,5.5,WESTERN ASIA,1007918670,Stub
4017,Abdulhamid Al-Rafi’i,https://en.wikipedia.org/wiki/Abdulhamid_Al-Rafi’i,Lebanon,Lebanon,5.5,WESTERN ASIA,1100044792,Start
4018,Massoud Achkar,https://en.wikipedia.org/wiki/Massoud_Achkar,Lebanon,Lebanon,5.5,WESTERN ASIA,1101361346,Stub
4019,Anwar al-Fatayri,https://en.wikipedia.org/wiki/Anwar_al-Fatayri,Lebanon,Lebanon,5.5,WESTERN ASIA,1112346029,Start
4020,Shakib Arslan,https://en.wikipedia.org/wiki/Shakib_Arslan,Lebanon,Lebanon,5.5,WESTERN ASIA,1087561148,C
4021,Ahmed Kamel Asaad,https://en.wikipedia.org/wiki/Ahmed_Kamel_Asaad,Lebanon,Lebanon,5.5,WESTERN ASIA,1036681388,Stub
4022,Asmar Asmar,https://en.wikipedia.org/wiki/Asmar_Asmar,Lebanon,Lebanon,5.5,WESTERN ASIA,934139580,Stub
4023,Hanna Atik,https://en.wikipedia.org/wiki/Hanna_Atik,Lebanon,Lebanon,5.5,WESTERN ASIA,1111318051,C
4024,Mahmoud Awad,https://en.wikipedia.org/wiki/Mahmoud_Awad,Lebanon,Lebanon,5.5,WESTERN ASIA,1086014873,Stub
4025,Jean Aziz,https://en.wikipedia.org/wiki/Jean_Aziz,Lebanon,Lebanon,5.5,WESTERN ASIA,1055786114,C
4026,As'ad Adib Bayudh,https://en.wikipedia.org/wiki/As'ad_Adib_Bayudh,Lebanon,Lebanon,5.5,WESTERN ASIA,1033948424,Stub
4027,Emile Bustani,https://en.wikipedia.org/wiki/Emile_Bustani,Lebanon,Lebanon,5.5,WESTERN ASIA,1078969693,Start
4028,Nicolas Chammas,https://en.wikipedia.org/wiki/Nicolas_Chammas,Lebanon,Lebanon,5.5,WESTERN ASIA,1095167423,Start
4029,Henri Chedid,https://en.wikipedia.org/wiki/Henri_Chedid,Lebanon,Lebanon,5.5,WESTERN ASIA,1102381471,Stub
4030,Faisal Daoud,https://en.wikipedia.org/wiki/Faisal_Daoud,Lebanon,Lebanon,5.5,WESTERN ASIA,1114494277,Stub
4031,Jad Demian,https://en.wikipedia.org/wiki/Jad_Demian,Lebanon,Lebanon,5.5,WESTERN ASIA,1056836850,Stub
4032,Sarkis Dkhrouni,https://en.wikipedia.org/wiki/Sarkis_Dkhrouni,Lebanon,Lebanon,5.5,WESTERN ASIA,1093486151,Start
4033,Michel Elefteriades,https://en.wikipedia.org/wiki/Michel_Elefteriades,Lebanon,Lebanon,5.5,WESTERN ASIA,1105966086,GA
4034,Inaya Ezzeddine,https://en.wikipedia.org/wiki/Inaya_Ezzeddine,Lebanon,Lebanon,5.5,WESTERN ASIA,1091807058,Stub
4035,Mohammad Hussein Fadlallah,https://en.wikipedia.org/wiki/Mohammad_Hussein_Fadlallah,Lebanon,Lebanon,5.5,WESTERN ASIA,1111766120,GA
4036,Fakhr Fakhr,https://en.wikipedia.org/wiki/Fakhr_Fakhr,Lebanon,Lebanon,5.5,WESTERN ASIA,1033947740,Stub
4037,Tony Frangieh Jr.,https://en.wikipedia.org/wiki/Tony_Frangieh_Jr.,Lebanon,Lebanon,5.5,WESTERN ASIA,1114991501,Start
4038,Nabil de Freige,https://en.wikipedia.org/wiki/Nabil_de_Freige,Lebanon,Lebanon,5.5,WESTERN ASIA,1106121049,Stub
4039,Nicolas Ghosn,https://en.wikipedia.org/wiki/Nicolas_Ghosn,Lebanon,Lebanon,5.5,WESTERN ASIA,1113773407,Stub
4040,Mohammad Al Hajj Hassan,https://en.wikipedia.org/wiki/Mohammad_Al_Hajj_Hassan,Lebanon,Lebanon,5.5,WESTERN ASIA,971823427,Stub
4041,Wassef El Harakeh,https://en.wikipedia.org/wiki/Wassef_El_Harakeh,Lebanon,Lebanon,5.5,WESTERN ASIA,1087959246,Start
4042,Ziad Hawat,https://en.wikipedia.org/wiki/Ziad_Hawat,Lebanon,Lebanon,5.5,WESTERN ASIA,1099448932,Start
4043,Saadallah Howayek,https://en.wikipedia.org/wiki/Saadallah_Howayek,Lebanon,Lebanon,5.5,WESTERN ASIA,986027008,Start
4044,Mohsen Ibrahim,https://en.wikipedia.org/wiki/Mohsen_Ibrahim,Lebanon,Lebanon,5.5,WESTERN ASIA,1101183010,GA
4045,Gabriel Issa,https://en.wikipedia.org/wiki/Gabriel_Issa,Lebanon,Lebanon,5.5,WESTERN ASIA,1054082287,Start
4046,Nazira Jumblatt,https://en.wikipedia.org/wiki/Nazira_Jumblatt,Lebanon,Lebanon,5.5,WESTERN ASIA,1088646320,Stub
4047,Violette Khairallah Safadi,https://en.wikipedia.org/wiki/Violette_Khairallah_Safadi,Lebanon,Lebanon,5.5,WESTERN ASIA,1110769392,Start
4048,Anwar al-Khatib (Lebanon),https://en.wikipedia.org/wiki/Anwar_al-Khatib_(Lebanon),Lebanon,Lebanon,5.5,WESTERN ASIA,1020172334,Start
4049,Albert Kostanian,https://en.wikipedia.org/wiki/Albert_Kostanian,Lebanon,Lebanon,5.5,WESTERN ASIA,1100952098,Start
4050,Assad Kotaite,https://en.wikipedia.org/wiki/Assad_Kotaite,Lebanon,Lebanon,5.5,WESTERN ASIA,1065535329,Start
4051,Ibrahim Kulaylat,https://en.wikipedia.org/wiki/Ibrahim_Kulaylat,Lebanon,Lebanon,5.5,WESTERN ASIA,1114649835,Start
4052,Cesar Maalouf,https://en.wikipedia.org/wiki/Cesar_Maalouf,Lebanon,Lebanon,5.5,WESTERN ASIA,1115225460,Stub
4053,Fadi Makki,https://en.wikipedia.org/wiki/Fadi_Makki,Lebanon,Lebanon,5.5,WESTERN ASIA,1112425111,Start
4054,Chibli Mallat,https://en.wikipedia.org/wiki/Chibli_Mallat,Lebanon,Lebanon,5.5,WESTERN ASIA,1114673252,C
4055,Chadi Massaad,https://en.wikipedia.org/wiki/Chadi_Massaad,Lebanon,Lebanon,5.5,WESTERN ASIA,1080949991,Start
4056,Kayssar Moawad,https://en.wikipedia.org/wiki/Kayssar_Moawad,Lebanon,Lebanon,5.5,WESTERN ASIA,972676618,Stub
4057,Muhammad Jamil Bayyuhum,https://en.wikipedia.org/wiki/Muhammad_Jamil_Bayyuhum,Lebanon,Lebanon,5.5,WESTERN ASIA,1112086069,C
4058,Georges Naccache,https://en.wikipedia.org/wiki/Georges_Naccache,Lebanon,Lebanon,5.5,WESTERN ASIA,1099005110,Stub
4059,Edmond Naïm,https://en.wikipedia.org/wiki/Edmond_Naïm,Lebanon,Lebanon,5.5,WESTERN ASIA,1112346030,Start
4060,Naoum Labaki,https://en.wikipedia.org/wiki/Naoum_Labaki,Lebanon,Lebanon,5.5,WESTERN ASIA,1094361748,Stub
4061,Chafic Nassif,https://en.wikipedia.org/wiki/Chafic_Nassif,Lebanon,Lebanon,5.5,WESTERN ASIA,1096934466,Stub
4062,Mohamad Osseiran,https://en.wikipedia.org/wiki/Mohamad_Osseiran,Lebanon,Lebanon,5.5,WESTERN ASIA,1090135871,Stub
4063,Vahan Papazian,https://en.wikipedia.org/wiki/Vahan_Papazian,Lebanon,Lebanon,5.5,WESTERN ASIA,1114420722,Start
4064,Philippe El Khazen,https://en.wikipedia.org/wiki/Philippe_El_Khazen,Lebanon,Lebanon,5.5,WESTERN ASIA,1105532168,Start
4065,Edmond Rizk,https://en.wikipedia.org/wiki/Edmond_Rizk,Lebanon,Lebanon,5.5,WESTERN ASIA,1096324706,Start
4066,Fady Saad,https://en.wikipedia.org/wiki/Fady_Saad,Lebanon,Lebanon,5.5,WESTERN ASIA,1033947667,Stub
4067,Osama Saad,https://en.wikipedia.org/wiki/Osama_Saad,Lebanon,Lebanon,5.5,WESTERN ASIA,1102998707,Start
4068,Waddah Sadek,https://en.wikipedia.org/wiki/Waddah_Sadek,Lebanon,Lebanon,5.5,WESTERN ASIA,1100922577,Start
4069,Alice Shabtini,https://en.wikipedia.org/wiki/Alice_Shabtini,Lebanon,Lebanon,5.5,WESTERN ASIA,1059832647,Stub
4070,Abu Youssef Sharqieh,https://en.wikipedia.org/wiki/Abu_Youssef_Sharqieh,Lebanon,Lebanon,5.5,WESTERN ASIA,762411418,Stub
4071,Joseph Skaff,https://en.wikipedia.org/wiki/Joseph_Skaff,Lebanon,Lebanon,5.5,WESTERN ASIA,1095147871,Start
4072,Myriam Skaff,https://en.wikipedia.org/wiki/Myriam_Skaff,Lebanon,Lebanon,5.5,WESTERN ASIA,1105734768,Start
4073,Maurice Sleem,https://en.wikipedia.org/wiki/Maurice_Sleem,Lebanon,Lebanon,5.5,WESTERN ASIA,1114994320,Stub
4074,Mounira Solh,https://en.wikipedia.org/wiki/Mounira_Solh,Lebanon,Lebanon,5.5,WESTERN ASIA,1103683839,C
4075,Fares Souaid,https://en.wikipedia.org/wiki/Fares_Souaid,Lebanon,Lebanon,5.5,WESTERN ASIA,1091618473,Start
4076,Strong Lebanon,https://en.wikipedia.org/wiki/Strong_Lebanon,Lebanon,Lebanon,5.5,WESTERN ASIA,1111162572,Stub
4077,Jean Talouzian,https://en.wikipedia.org/wiki/Jean_Talouzian,Lebanon,Lebanon,5.5,WESTERN ASIA,1115225277,Stub
